2359992;TOTAL: CompTIA A+ Certification (220-1001).;/course/new-comptia-a-2019-certification-1001-the-total-course/;444.99;
926512;Premiere Pro CC for Beginners: Video Editing in Premiere;/course/adobe-premiere-pro-video-editing/;609.99;
1506888;Unlock Excel VBA and Excel Macros;/course/excel-vba-and-macros-course/;609.99;
1452908;User Experience Design Essentials - Adobe XD UI UX Design;/course/ui-ux-web-design-using-adobe-xd/;609.99;
977438;Microsoft Excel - Data Analysis with Excel Pivot Tables;/course/data-analysis-with-excel-pivot-tables/;534.99;
1336872;NLP Practitioner Certificate Course (Beginner to Advanced);/course/nlp-practitioner-neuro-linguistic-programming-online-course/;609.99;
1879018;NodeJS - The Complete Guide (incl. MVC, REST APIs, GraphQL);/course/nodejs-the-complete-guide/;609.99;
1219332;Artificial Intelligence A-Z™: Learn How To Build An AI;/course/artificial-intelligence-az/;609.99;
1046722;Ultimate Photoshop Training: From Beginner to Pro;/course/ultimate-photoshop-training-from-beginner-to-pro/;609.99;
396876;Learning Python for Data Analysis and Visualization;/course/learning-python-for-data-analysis-and-visualization/;594.99;
1075642;Apache Kafka Series - Learn Apache Kafka for Beginners v2;/course/apache-kafka/;459.99;
1047846;Amazon Web Services (AWS) Certified - 4 Certifications!;/course/aws-certified-associate-architect-developer-sysops-admin/;609.99;
882826;The Complete Python 3 Course: Beginner to Advanced!;/course/python-complete/;594.99;
53670;Selenium WebDriver Training with Java and Many Live Projects;/course/selenium-training/;609.99;
308690;Forex Trading A-Z™ - With LIVE Examples of Forex Trading;/course/forex-trading/;594.99;
49250;Microsoft Excel - From Beginner to Expert in 6 Hours;/course/thebestexcel/;84.99;
642102;Learn How To Code: Google's Go (golang) Programming Language;/course/learn-how-to-code/;114.99;
118042;PLC Programming From Scratch (PLC I);/course/plc-programming-from-scratch/;309.99;
1653432;The Business Intelligence Analyst Course 2020;/course/the-business-intelligence-analyst-course-2018/;609.99;
1202988;The Complete Financial Analyst Training & Investing Course;/course/the-complete-financial-analyst-training-and-investing-course/;609.99;
1223900;Cryptocurrency Investment Course 2019: Fund your Retirement!;/course/cryptocurrency/;594.99;
948866;Excel Essentials: The Complete Excel Series - Level 1, 2 & 3;/course/excel-essentials-the-complete-series-levels-1-2-3/;609.99;
802576;AZ-103 Azure Administrator Exam Certification 2020;/course/70533-azure/;129.99;
947098;Understanding TypeScript - 2020 Edition;/course/understanding-typescript/;564.99;
913448;Python A-Z™: Python For Data Science With Real Exercises!;/course/python-coding/;609.99;
164058;The Ultimate Excel Programmer Course;/course/ultimate-excel-programmer/;609.99;
1436092;React Native - The Practical Guide 2020;/course/react-native-the-practical-guide/;519.99;
684272;IELTS Band 7+ Complete Prep Course;/course/ielts-band-7-preparation-course/;459.99;
1570206;Microsoft Power BI - Up & Running With Power BI Desktop;/course/microsoft-power-bi-up-running-with-power-bi-desktop/;609.99;
356030;C# Advanced Topics: Prepare for Technical Interviews;/course/csharp-advanced/;459.99;
964680;Investing In Stocks  The Complete Course! (11 Hour);/course/investing-in-stocks/;609.99;
749542;Graphic Design Bootcamp: Part 1;/course/graphic-design-for-beginners/;609.99;
875612;Reiki Level I, II and Master Certification - Energy Healing;/course/reiki-master-certification-energy-healing/;444.99;
1309202;Go: The Complete Developer's Guide (Golang);/course/go-the-complete-developers-guide/;264.99;
520116;The Complete WordPress Website Business Course;/course/the-complete-wordpress-website-business-course/;459.99;
895786;The Complete iOS 10 & Swift 3 Developer Course;/course/complete-ios-10-developer-course/;609.99;
924090;Linux Administration Bootcamp: Go from Beginner to Advanced;/course/linux-administration-bootcamp/;609.99;
1035472;Python for Finance: Investment Fundamentals & Data Analytics;/course/python-for-finance-investment-fundamentals-data-analytics/;594.99;
888716;Introduction to Finance, Accounting, Modeling and Valuation;/course/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/;609.99;
446134;Ultimate Web Designer & Developer Course: Build 23 Projects!;/course/web-developer-course/;609.99;
95246;Linux Command Line Basics;/course/linux-command-line-volume1/;609.99;
1153034;The Complete Shopify Aliexpress Dropship course;/course/the-complete-shopify-aliexpress-dropship-course/;609.99;
1298780;Statistics for Data Science and Business Analysis;/course/statistics-for-data-science-and-business-analysis/;459.99;
1254420;Node with React: Fullstack Web Development;/course/node-with-react-fullstack-web-development/;549.99;
422702;AWS Certified SysOps Administrator - Associate 2020;/course/aws-certified-sysops-administrator-associate/;459.99;
1070124;Ionic 5 - Build iOS, Android & Web Apps with Ionic & Angular;/course/ionic-2-the-practical-guide-to-building-ios-android-apps/;549.99;
1332278;Docker for the Absolute Beginner - Hands On - DevOps;/course/learn-docker/;609.99;
1520628;AWS Certified Solutions Architect Associate Practice Exams;/course/aws-certified-solutions-architect-associate-amazon-practice-exams/;129.99;
1780698;TOTAL: CompTIA Network+ Certification (N10-007);/course/comptia-network-cert-n10-007-the-total-course/;609.99;
1328572;The Ultimate Guide to Game Development with Unity 2019;/course/the-ultimate-guide-to-game-development-with-unity/;594.99;
355212;Wordpress for Beginners - Master Wordpress Quickly;/course/wordpress-for-beginners-course/;594.99;
882594;Music Theory Comprehensive Complete! (Levels 1, 2, & 3);/course/music-theory-complete/;234.99;
412738;UX & Web Design Master Course: Strategy, Design, Development;/course/ux-web-design-master-course-strategy-design-development/;594.99;
892806;Apache Spark with Scala - Hands On with Big Data!;/course/apache-spark-with-scala-hands-on-with-big-data/;459.99;
1313502;Bootstrap 4 From Scratch With 5 Projects;/course/bootstrap-4-from-scratch-with-5-projects/;459.99;
1212032;Python for Financial Analysis and Algorithmic Trading;/course/python-for-finance-and-trading-algorithms/;594.99;
221674;Git Complete: The definitive, step-by-step guide to Git;/course/git-complete/;609.99;
1217894;Spring Framework 5: Beginner to Guru;/course/spring-framework-5-beginner-to-guru/;609.99;
1466612;Ethereum and Solidity: The Complete Developer's Guide;/course/ethereum-and-solidity-the-complete-developers-guide/;294.99;
519442;The Complete Ruby on Rails Developer Course;/course/the-complete-ruby-on-rails-developer-course/;594.99;
1007250;Learn DevOps: The Complete Kubernetes Course;/course/learn-devops-the-complete-kubernetes-course/;129.99;
821726;Data Science and Machine Learning Bootcamp with R;/course/data-science-and-machine-learning-bootcamp-with-r/;594.99;
312662;Part 1 Foundation Enterprise Architect Certification Trng;/course/togaf-enterprise-architect/;504.99;
1209412;Ansible for the Absolute Beginner - Hands-On - DevOps;/course/learn-ansible/;309.99;
203556;SQL for Data Analysis: Weekender Crash Course for Beginners;/course/sql-for-newbs/;609.99;
613808;Leadership: Practical Leadership Skills;/course/practical-leadership/;279.99;
980798;Spark and Python for Big Data with PySpark;/course/spark-and-python-for-big-data-with-pyspark/;594.99;
1455016;Build an app with ASPNET Core and Angular from scratch;/course/build-an-app-with-aspnet-core-and-angular-from-scratch/;579.99;
1467808;C Programming For Beginners - Master the C Language;/course/c-programming-for-beginners-/;459.99;
1046104;Information Security Awareness - ISO 27001:2013;/course/isms-awareness/;159.99;
946742;Beginning Project Management: Project Management Level One;/course/beginning-project-management-project-management-level-one/;234.99;
1602900;Kubernetes for the Absolute Beginners - Hands-on;/course/learn-kubernetes/;609.99;
419658;eBay Drop Shipping Guide with No Inventory - Work From Home;/course/ebay-drop-shipping-guide-with-no-inventory-work-from-home/;594.99;
2259120;The Complete 2020 Flutter Development Bootcamp with Dart;/course/flutter-bootcamp-with-dart/;594.99;
781532;Advanced React and Redux: 2020 Edition;/course/react-redux-tutorial/;429.99;
1409142;The Coding Interview Bootcamp: Algorithms + Data Structures;/course/coding-interview-bootcamp-algorithms-and-data-structure/;279.99;
714724;Docker Crash Course for busy DevOps and Developers;/course/docker-tutorial-for-devops-run-docker-containers/;384.99;
196152;Writing With Flair: How To Become An Exceptional Writer;/course/writing-with-flair-how-to-become-an-exceptional-writer/;609.99;
